Date;Text;Amount;Saldo;Currency
03/12/2018;BS JP/POLITIKENS HUS A/S;-1149,5;28544,77;DKK
03/12/2018;FÆLLES NÆSTE MÅNED;10000;38544,77;DKK
03/12/2018;Boligafgift;-4373;34171,77;DKK
03/12/2018;DK-NOTA82401 ALDI 002;-67,9;34103,87;DKK
04/12/2018;Forretning: IZ *FONDEN ESRUM K;-135;33968,87;DKK
04/12/2018;DK-NOTA29576 REMA 1000;-89,9;33878,97;DKK
06/12/2018;DK-NOTA29663 REMA 1000;-243,94;33635,03;DKK
07/12/2018;DK-NOTA12243 REMA 1000;-81,9;33553,13;DKK
10/12/2018;DK-NOTA71462 REMA 1000;-101,3;33451,83;DKK
10/12/2018;DK-NOTA41164 DET FRANSKE CONDIT;-43;33408,83;DKK
10/12/2018;DK-NOTAC3068 REFFEN;-69;33339,83;DKK
10/12/2018;FLYGGER MALING;609;33948,83;DKK
10/12/2018;DK-NOTA56077 REMA 1000;-71,9;33876,93;DKK
11/12/2018;Forretning: IZ *CUPENHAGUE RYE;-80;33796,93;DKK
13/12/2018;Forretning: HOTEL SKANSEN;-1909,29;31887,64;DKK
13/12/2018;DK-NOTA10000 HASBODESIGN.DK;-386,75;31500,89;DKK
13/12/2018;DK-NOTA72354 REMA 1000;-141,19;31359,7;DKK
14/12/2018;VVS;-2111,88;29247,82;DKK
17/12/2018;DK-NOTA10291 HARLEKIN;-72,5;29175,32;DKK
17/12/2018;DK-NOTA 4574 BOG & IDÉ, FREDERI;-199,95;28975,37;DKK
17/12/2018;DK-NOTA12075 REINH VAN HAUEN;-34;28941,37;DKK
17/12/2018;DK-NOTA 3475 BOG & IDÉ, FREDERI;-299,95;28641,42;DKK
17/12/2018;DK-NOTA72688 REMA 1000;-103,9;28537,52;DKK
17/12/2018;DK-NOTA22172 DET FRANSKE CONDIT;-35;28502,52;DKK
17/12/2018;MobilePay: Chiara Righetti;-130;28372,52;DKK
17/12/2018;DK-NOTA53560 REMA 1000;-96,9;28275,62;DKK
17/12/2018;DK-NOTA53710 REMA 1000;-94,59;28181,03;DKK
18/12/2018;Forretning: BERTELS;-126;28055,03;DKK
18/12/2018;Forretning: NETFLIX.COM;-79;27976,03;DKK
18/12/2018;Forretning: IZ *ANDERSEN;-138;27838,03;DKK
18/12/2018;DK-NOTAZ6195 ILLUMS BOLIGHUS;-498;27340,03;DKK
19/12/2018;DK-NOTA 1209 OPERA - RESTAURANT;-95;27245,03;DKK
19/12/2018;DK-NOTA73323 REMA 1000;-112,7;27132,33;DKK
20/12/2018;DK-NOTA54252 REMA 1000;-154,85;26977,48;DKK
20/12/2018;DK-NOTA57244 REMA 1000;-59,85;26917,63;DKK
27/12/2018;DK-NOTA20280 GRØD 2;-80;26837,63;DKK
27/12/2018;DK-NOTA20279 GRØD 2;-85;26752,63;DKK
27/12/2018;DK-NOTA 8267 GRANNY'S HOUSE FRE;-138;26614,63;DKK
27/12/2018;DK-NOTAC5910 PHOTOCARE VESTERBR;-134;26480,63;DKK
27/12/2018;DK-NOTAC7919 PHOTOCARE VESTERBR;-50;26430,63;DKK
27/12/2018;DK-NOTA73777 REMA 1000;-81,7;26348,93;DKK
27/12/2018;DK-NOTA41709 DET FRANSKE CONDIT;-56;26292,93;DKK
27/12/2018;DK-NOTA  199 NETTO H.C ØRSTEDSV;-46,95;26245,98;DKK
27/12/2018;DK-NOTA32099 IRMA ROSENØRNS ALL;-78;26167,98;DKK
27/12/2018;DK-NOTADT116 DOWNTOWN.DK;-757,75;25410,23;DKK
27/12/2018;DK-NOTAC7274 ESPRESSO HOUSE7137;-108;25302,23;DKK
27/12/2018;DK-NOTA32183 IRMA ROSENØRNS ALL;-63;25239,23;DKK
27/12/2018;Forretning: OUTDOOR HEATED SPA;-600;24639,23;DKK
27/12/2018;DK-NOTA20299 CHINCHIN;-106;24533,23;DKK
27/12/2018;DK-NOTA20299 CHINCHIN;-93;24440,23;DKK
27/12/2018;DK-NOTA74012 REMA 1000;-83,9;24356,33;DKK
28/12/2018;Iben Fælleskonto;10000;34356,33;DKK
28/12/2018;Forretning: WWW.SOFIEBADET.DK;-500;33856,33;DKK
28/12/2018;Forretning: ORIGINAL;-69;33787,33;DKK
28/12/2018;DK-NOTA12078 FALAFEL FACTORY AP;-124;33663,33;DKK
28/12/2018;Overført ydelse 0100422;-6997,76;26665,57;DKK
02/01/2019;DK-NOTA54918 REMA 1000;-111,65;26553,92;DKK
02/01/2019;DK-NOTA57836 REMA 1000;-145,4;26408,52;DKK
02/01/2019;DK-NOTA32530 IRMA ROSENØRNS ALL;-43,5;26365,02;DKK
02/01/2019;DK-NOTA 5574 N/F OLIOLI APS;-190;26175,02;DKK
02/01/2019;Forretning: KAFFEPLANTAGEN;-65;26110,02;DKK
02/01/2019;FÆLLES NÆSTE MÅNED;10000;36110,02;DKK
02/01/2019;Boligafgift;-4473;31637,02;DKK
02/01/2019;DK-NOTA31072 REMA 1000;-93,9;31543,12;DKK
03/01/2019;Forretning: IZ *ANDERSEN;-68;31475,12;DKK
03/01/2019;Forretning: SJ INTERNETBOKNING;-639,77;30835,35;DKK
03/01/2019;Forretning: RESTAURANG;-244,74;30590,61;DKK
03/01/2019;Forretning: RICCOS BÜLOWSVE;-83;30507,61;DKK
04/01/2019;DK-NOTA 1837 BLÅGÅRD DYREKLINIK;-628,08;29879,53;DKK
04/01/2019;DK-NOTA12986 REMA 1000;-142,3;29737,23;DKK
07/01/2019;DK-NOTA 9372 MAGASIN, KGS NYTOR;-185;29552,23;DKK
07/01/2019;DK-NOTA58445 REMA 1000;-128,05;29424,18;DKK
07/01/2019;DK-NOTA85010 ALDI 002;-126,3;29297,88;DKK
07/01/2019;DK-NOTA19646 MEYERS DELI A/S;-104;29193,88;DKK
07/01/2019;DK-NOTA75399 REMA 1000;-149,3;29044,58;DKK
07/01/2019;Forretning: ILLUMBOLIGHUSDK;-1995;27049,58;DKK
08/01/2019;DK-NOTA13711 MADBILLET.DK;-482;26567,58;DKK
08/01/2019;DK-NOTA13711 MADBILLET.DK;-482;26085,58;DKK
08/01/2019;DK-NOTA31465 REMA 1000;-74;26011,58;DKK
09/01/2019;DK-NOTA56495 REMA 1000;-88,35;25923,23;DKK
10/01/2019;DK-NOTA31583 REMA 1000;-127,4;25795,83;DKK
14/01/2019;DK-NOTA 7514 LIHNS SKOMAGERI;-65;25730,83;DKK
14/01/2019;DK-NOTA17348 LÊLÊ STREET KITCHE;-176;25554,83;DKK
14/01/2019;DK-NOTA 7751 SWEET TREAT;-115;25439,83;DKK
14/01/2019;DK-NOTA76521 REMA 1000;-130;25309,83;DKK
14/01/2019;DK-NOTAC3273 TOMMI'S BURGER JOI;-208;25101,83;DKK
14/01/2019;DK-NOTA76860 REMA 1000;-30,95;25070,88;DKK
15/01/2019;Forretning: IZ *PROLOG COFFEE;-75;24995,88;DKK
16/01/2019;DK-NOTA57428 REMA 1000;-116,9;24878,98;DKK
16/01/2019;Forretning: NETFLIX.COM;-79;24799,98;DKK
17/01/2019;DK-NOTA59570 REMA 1000;-57,95;24742,03;DKK
18/01/2019;DK-NOTA77648 REMA 1000;-96,8;24645,23;DKK
21/01/2019;DK-NOTA23496 E BILLET A/S;-175;24470,23;DKK
21/01/2019;DK-NOTA 2473 DEN FRANSKE BOGCAF;-242;24228,23;DKK
21/01/2019;DK-NOTA13256 REMA 1000;-57,9;24170,33;DKK
21/01/2019;DK-NOTA86297 ALDI 002;-114,2;24056,13;DKK
22/01/2019;Forretning: KAFFEPLANTAGEN;-68;23988,13;DKK
22/01/2019;DK-NOTA78324 REMA 1000;-73,65;23914,48;DKK
23/01/2019;DK-NOTA23522 AARSTIDERNE A/S;-862;23052,48;DKK
25/01/2019;DK-NOTA59052 REMA 1000;-55,1;22997,38;DKK
28/01/2019;DK-NOTAC9189 DEMOCRATIC COFFEE;-83;22914,38;DKK
28/01/2019;DK-NOTAC0392 GRØD 2;-165;22749,38;DKK
28/01/2019;DK-NOTAZ3721 COPENHAGEN TEA APS;-96;22653,38;DKK
28/01/2019;DK-NOTA69152 MENY;-101,85;22551,53;DKK
29/01/2019;Forretning: IZ *CAFE AMOKKA I;-80;22471,53;DKK
31/01/2019;Iben Fælleskonto;10000;32471,53;DKK
31/01/2019;DK-NOTA79869 REMA 1000;-48,6;32422,93;DKK
31/01/2019;DK-NOTA87154 ALDI 002;-77,8;32345,13;DKK
01/02/2019;Boligafgift;-4473;27872,13;DKK
01/02/2019;FÆLLES NÆSTE MÅNED;10000;37872,13;DKK
01/02/2019;DK-NOTA29065 FOF KØBENHAVN;-300;37572,13;DKK
01/02/2019;DK-NOTA29065 FOF KØBENHAVN;-300;37272,13;DKK
04/02/2019;DK-NOTA12278 APOTEK ØRSTED;-114,95;37157,18;DKK
04/02/2019;DK-NOTA16482 REMA 1000;-25,65;37131,53;DKK
04/02/2019;DK-NOTAC0669 HART BAGERI;-50;37081,53;DKK
04/02/2019;DK-NOTAC0793 HART BAGERI;-68;37013,53;DKK
04/02/2019;DK-NOTA80674 REMA 1000;-64,9;36948,63;DKK
05/02/2019;DK-NOTA  741 SENGEKOMPAGNIET;-199;36749,63;DKK
05/02/2019;DK-NOTA16891 REMA 1000;-104,45;36645,18;DKK
06/02/2019;DK-NOTA23655 AARSTIDERNE A/S;-862;35783,18;DKK
07/02/2019;DK-NOTA 1989 DK1091 NORMAL KBH.;-40;35743,18;DKK
11/02/2019;DK-NOTA61639 REINH VAN HAUEN;-35;35708,18;DKK
11/02/2019;DK-NOTA33176 REMA 1000;-87,4;35620,78;DKK
11/02/2019;DK-NOTA81913 REMA 1000;-120,7;35500,08;DKK
11/02/2019;DK-NOTA 7048 O´S AMERICAN BREAK;-254;35246,08;DKK
11/02/2019;DK-NOTA 1576 MES 2017;-190;35056,08;DKK
12/02/2019;Forretning: IZ *DARCY S;-85;34971,08;DKK
12/02/2019;DK-NOTA88229 ALDI 002;-133,75;34837,33;DKK
13/02/2019;DK-NOTA62363 REMA 1000;-99,65;34737,68;DKK
14/02/2019;DK-NOTA33340 REMA 1000;-163,65;34574,03;DKK
18/02/2019;DK-NOTA 1607 ACACIA;-221;34353,03;DKK
18/02/2019;DK-NOTA33491 REMA 1000;-107,95;34245,08;DKK
19/02/2019;Forretning: ORIGINAL;-119;34126,08;DKK
19/02/2019;Forretning: POLYKROM;-270;33856,08;DKK
19/02/2019;Forretning: NETFLIX.COM;-79;33777,08;DKK
19/02/2019;Forretning: IZ *UNDERDOG COFFE;-80;33697,08;DKK
20/02/2019;DK-NOTA23761 AARSTIDERNE A/S;-862;32835,08;DKK
22/02/2019;DK-NOTA84231 REMA 1000;-45,5;32789,58;DKK
25/02/2019;DK-NOTA 2025 BOG & IDÉ, FREDERI;-149,95;32639,63;DKK
25/02/2019;DK-NOTA47381 SMAG APS;-63;32576,63;DKK
25/02/2019;DK-NOTA19821 REMA 1000;-130,65;32445,98;DKK
25/02/2019;DK-NOTAZ3438 FRESH MARKET APS;-38;32407,98;DKK
25/02/2019;DK-NOTA24252 EMMERYS (270);-191;32216,98;DKK
25/02/2019;DK-NOTADT141 DOWNTOWN.DK;-146,75;32070,23;DKK
25/02/2019;Forretning: HOLMS BAGER;-45;32025,23;DKK
25/02/2019;DK-NOTA89356 ALDI 002;-118,55;31906,68;DKK
26/02/2019;Forretning: IZ *UGANIC;-50;31856,68;DKK
27/02/2019;DK-NOTA75293 SPISESTUERNE;-36;31820,68;DKK
27/02/2019;DK-NOTA35628 FØTEX FREDERIKSBER;-20;31800,68;DKK
28/02/2019;Iben Fælleskonto;10000;41800,68;DKK
28/02/2019;DK-NOTA85103 REMA 1000;-53,55;41747,13;DKK
01/03/2019;Boligafgift;-4473;37274,13;DKK
01/03/2019;FÆLLES NÆSTE MÅNED;10000;47274,13;DKK
01/03/2019;BS DR LICENS;-963,5;46310,63;DKK
01/03/2019;BS JP/POLITIKENS HUS A/S;-1137,6;45173,03;DKK
01/03/2019;DK-NOTA20830 REMA 1000;-98,6;45074,43;DKK
04/03/2019;DK-NOTA 6221 GAMES/KARRUSELLA;-229;44845,43;DKK
04/03/2019;DK-NOTA11934 NORMAL A/S;-40;44805,43;DKK
04/03/2019;DK-NOTA13123 APOTEK ØRSTED;-91,95;44713,48;DKK
04/03/2019;DK-NOTA 9801 GRANNY'S HOUSE FRE;-44;44669,48;DKK
04/03/2019;DK-NOTA34215 REMA 1000;-54,95;44614,53;DKK
04/03/2019;DK-NOTA 7791 FRU JENSENS FRISTE;-102;44512,53;DKK
04/03/2019;DK-NOTA90008 ALDI 002;-67,8;44444,73;DKK
05/03/2019;Forretning: IZ *VITAMIN BOX;-85;44359,73;DKK
06/03/2019;DK-NOTA23895 AARSTIDERNE A/S;-862;43497,73;DKK
06/03/2019;DK-NOTA86453 REMA 1000;-114,8;43382,93;DKK
06/03/2019;DK-NOTA21622 REMA 1000;-84,8;43298,13;DKK
07/03/2019;BS ØRSTED SALG OG SERVICE A/S;-630,29;42667,84;DKK
08/03/2019;DK-NOTA34520 REMA 1000;-102,2;42565,64;DKK
11/03/2019;DK-NOTA90605 ALDI 002;-94,8;42470,84;DKK
12/03/2019;Forretning: IZ *A L I C E;-100;42370,84;DKK
12/03/2019;Forretning: BROEDFLOV APS;-190;42180,84;DKK
12/03/2019;DK-NOTA34690 REMA 1000;-130,15;42050,69;DKK
14/03/2019;DK-NOTA22825 REMA 1000;-154,35;41896,34;DKK
15/03/2019;DK-NOTA35717 FØTEX FREDERIKSBER;-31,08;41865,26;DKK
18/03/2019;DK-NOTA90954 ALDI 002;-121,75;41743,51;DKK
18/03/2019;DK-NOTA49105 FØTEX ØSTERBROCENT;-269;41474,51;DKK
18/03/2019;DK-NOTA 6772 BANH MI KIM;-146;41328,51;DKK
18/03/2019;DK-NOTA10169 FISKEHUSET;-180;41148,51;DKK
18/03/2019;DK-NOTA14431 REMA 1000;-82,9;41065,61;DKK
18/03/2019;Forretning: NETFLIX.COM;-79;40986,61;DKK
18/03/2019;DK-NOTA23569 REMA 1000;-82,15;40904,46;DKK
19/03/2019;Forretning: Flixbus;-298;40606,46;DKK
19/03/2019;Forretning: Flixbus;-718;39888,46;DKK
19/03/2019;Forretning: KAFFEPLANTAGEN;-68;39820,46;DKK
20/03/2019;DK-NOTA24022 AARSTIDERNE A/S;-862;38958,46;DKK
20/03/2019;DK-NOTA23952 REMA 1000;-99,6;38858,86;DKK
21/03/2019;Forretning: WWW.BILLETTO.DK;-203,48;38655,38;DKK
21/03/2019;DK-NOTA91461 ALDI 002;-93,3;38562,08;DKK
22/03/2019;DK-NOTA89463 REMA 1000;-23,2;38538,88;DKK
22/03/2019;Forretning: Flixbus;-69;38469,88;DKK
25/03/2019;DK-NOTA24400 REMA 1000;-29;38440,88;DKK
25/03/2019;DK-NOTA89864 REMA 1000;-86,15;38354,73;DKK
25/03/2019;DK-NOTAC6273 BABBO;-295;38059,73;DKK
25/03/2019;DK-NOTA24746 REMA 1000;-74,6;37985,13;DKK
25/03/2019;DK-NOTA91798 ALDI 002;-85,85;37899,28;DKK
27/03/2019;DK-NOTA90482 REMA 1000;-17,95;37881,33;DKK
29/03/2019;Iben Fælleskonto;10000;47881,33;DKK
29/03/2019;DK-NOTA25361 REMA 1000;-103,6;47777,73;DKK
29/03/2019;DK-NOTA 5992 RESTAURANT MAI THA;-132;47645,73;DKK
29/03/2019;Overført ydelse 0100422;-6857,46;40788,27;DKK
01/04/2019;DK-NOTA25204 FREDERIKSBERG CHOK;-34;40754,27;DKK
01/04/2019;DK-NOTA15180 OLIVERS;-73;40681,27;DKK
01/04/2019;DK-NOTA25616 REMA 1000;-120,3;40560,97;DKK
01/04/2019;DK-NOTA67331 REMA 1000;-30;40530,97;DKK
01/04/2019;DK-NOTAC6232 BABBO;-120;40410,97;DKK
01/04/2019;FÆLLES NÆSTE MÅNED;10000;50410,97;DKK
01/04/2019;Boligafgift;-4473;45937,97;DKK
01/04/2019;DK-NOTA92461 ALDI 002;-50,8;45887,17;DKK
02/04/2019;DK-NOTA52954 ALDI 002;-84,85;45802,32;DKK
03/04/2019;DK-NOTA24185 AARSTIDERNE A/S;-862;44940,32;DKK
03/04/2019;DK-NOTA11153 LØGISMOSE A/S;-75;44865,32;DKK
05/04/2019;DK-NOTA26644 REMA 1000;-64,75;44800,57;DKK
08/04/2019;DK-NOTA 1673 CAFE SATCHMO;-138;44662,57;DKK
08/04/2019;DK-NOTA 1673 CAFE SATCHMO;-80;44582,57;DKK
08/04/2019;DK-NOTA26950 REMA 1000;-155,75;44426,82;DKK
08/04/2019;DK-NOTA92809 REMA 1000;-212,95;44213,87;DKK
08/04/2019;BS RUNA FORSIKRING;-3706,17;40507,7;DKK
08/04/2019;DK-NOTA 7623 AJI I/S;-600;39907,7;DKK
09/04/2019;Forretning: IZ *FORENINGEN SCT;-132;39775,7;DKK
09/04/2019;Forretning: PAUSERIET;-70;39705,7;DKK
09/04/2019;DK-NOTA59991 REMA 1000;-139,29;39566,41;DKK
10/04/2019;DK-NOTA93035 ALDI 002;-176,51;39389,9;DKK
11/04/2019;DK-NOTA27958 REMA 1000;-56,4;39333,5;DKK
12/04/2019;DK-NOTA20443 RØVERKØB A/S;-208;39125,5;DKK
15/04/2019;DK-NOTA60627 REMA 1000;-171,11;38954,39;DKK
15/04/2019;DK-NOTA10194 RØVERKØB A/S;-59,5;38894,89;DKK
15/04/2019;DK-NOTA68866 REMA 1000;-192,95;38701,94;DKK
15/04/2019;DK-NOTA68887 REMA 1000;-43,9;38658,04;DKK
15/04/2019;DK-NOTA60737 REMA 1000;-70,55;38587,49;DKK
15/04/2019;DK-NOTA  969 BAKKEHUSMUSEET;-100;38487,49;DKK
15/04/2019;DK-NOTA 1538 BAKKEHUSET, ORANGE;-260;38227,49;DKK
15/04/2019;DK-NOTA99399 SILVAN 647 NØRREBR;-49,95;38177,54;DKK
15/04/2019;DK-NOTA10568 LISELANGEN.DK;-845;37332,54;DKK
15/04/2019;DK-NOTA93474 ALDI 002;-174,21;37158,33;DKK
16/04/2019;DK-NOTAC7316 BABBO;-60;37098,33;DKK
16/04/2019;Forretning: NETFLIX.COM;-79;37019,33;DKK
16/04/2019;DK-NOTA61277 REMA 1000;-90,9;36928,43;DKK
17/04/2019;DK-NOTA24288 AARSTIDERNE A/S;-862;36066,43;DKK
17/04/2019;DK-NOTA93603 ALDI 002;-111,8;35954,63;DKK
17/04/2019;DK-NOTA28912 REMA 1000;-98,3;35856,33;DKK
23/04/2019;DK-NOTAC6178 DEMOCRATIC COFFEE;-55;35801,33;DKK
23/04/2019;DK-NOTA 6442 NIHAO YAO;-193;35608,33;DKK
23/04/2019;DK-NOTAZ3865 SICILIANSK IS HOS;-60;35548,33;DKK
23/04/2019;DK-NOTA61496 REMA 1000;-30,55;35517,78;DKK
23/04/2019;DK-NOTA19712 NETTO CHR. MØLLERS;-16;35501,78;DKK
23/04/2019;DK-NOTA69469 REMA 1000;-79,9;35421,88;DKK
23/04/2019;DK-NOTAC5426 CAFÉ KRØYERS APS;-228;35193,88;DKK
24/04/2019;DK-NOTA61784 REMA 1000;-75,55;35118,33;DKK
24/04/2019;Forretning: IZ *A L I C E;-70;35048,33;DKK
24/04/2019;Forretning: KAFFEPLANTAGEN;-87;34961,33;DKK
24/04/2019;Forretning: FTTER FTTER APS;-120;34841,33;DKK
24/04/2019;Forretning: FTTER FTTER APS;-205;34636,33;DKK
25/04/2019;DK-NOTA94298 ALDI 002;-104,35;34531,98;DKK
25/04/2019;DK-NOTA62136 REMA 1000;-64,4;34467,58;DKK
26/04/2019;DK-NOTA28944 THE COFFEE COLLECT;-30;34437,58;DKK
29/04/2019;DK-NOTA46936 PAPYRUS BOGCAFE AP;-113;34324,58;DKK
29/04/2019;DK-NOTA70130 REMA 1000;-112,95;34211,63;DKK
29/04/2019;DK-NOTA94666 ALDI 002;-58,1;34153,53;DKK
30/04/2019;Iben Fælleskonto;10000;44153,53;DKK
01/05/2019;Boligafgift;-4473;39680,53;DKK
01/05/2019;FÆLLES NÆSTE MÅNED;10000;49680,53;DKK
01/05/2019;DK-NOTA24403 AARSTIDERNE A/S;-862;48818,53;DKK
06/05/2019;DK-NOTA64241 REMA 1000;-50,85;48767,68;DKK
07/05/2019;BS ØRSTED SALG OG SERVICE A/S;-512,75;48254,93;DKK
08/05/2019;DK-NOTA 8976 ALDERSHVILE PLANTE;-201,85;48053,08;DKK
08/05/2019;DK-NOTA95502 ALDI 002;-81,4;47971,68;DKK
09/05/2019;DK-NOTA64902 REMA 1000;-106,75;47864,93;DKK
10/05/2019;DK-NOTA95663 ALDI 002;-87,8;47777,13;DKK
13/05/2019;DK-NOTA  195 THE PESCATARIAN;-1750;46027,13;DKK
13/05/2019;DK-NOTA38136 MIN KØBMAND LISELE;-109,9;45917,23;DKK
14/05/2019;Forretning: IZ *THE LITTLE CAF;-190;45727,23;DKK
14/05/2019;Forretning: HANSENS;-78;45649,23;DKK
14/05/2019;Forretning: IZ *MASTER THAI CU;-450;45199,23;DKK
15/05/2019;DK-NOTA24517 AARSTIDERNE A/S;-862;44337,23;DKK
16/05/2019;DK-NOTA66124 REMA 1000;-54,6;44282,63;DKK
16/05/2019;DK-NOTA35655 SCANDLINES CATERIN;-29,95;44252,68;DKK
16/05/2019;DK-NOTA10861 SCANDLINES CATERIN;-29,95;44222,73;DKK
20/05/2019;DK-NOTA72731 REMA 1000;-79,85;44142,88;DKK
21/05/2019;Forretning: HBO*NORDIC.COM;-99;44043,88;DKK
21/05/2019;DK-NOTA67098 REMA 1000;-111,15;43932,73;DKK
23/05/2019;DK-NOTA96906 ALDI 002;-78,6;43854,13;DKK
24/05/2019;DK-NOTA 9600 JABA APS;-133;43721,13;DKK
24/05/2019;DK-NOTA54702 NORMAL A/S;-38;43683,13;DKK
24/05/2019;DK-NOTA48280 NETTO DTU;-45,5;43637,63;DKK
27/05/2019;DK-NOTA67920 REMA 1000;-67;43570,63;DKK
27/05/2019;DK-NOTAC2294 BABBO;-160;43410,63;DKK
27/05/2019;DK-NOTA 2944 APOTEK ØRSTED;-249,9;43160,73;DKK
27/05/2019;DK-NOTA19143 281 LAGKAGEHUSET;-98;43062,73;DKK
27/05/2019;DK-NOTA97169 ALDI 002;-50,95;43011,78;DKK
27/05/2019;Tibirkegaarden vente;-125;42886,78;DKK
27/05/2019;DK-NOTA35248 REMA 1000;-109,65;42777,13;DKK
28/05/2019;Forretning: IZ *ISTID APS;-55;42722,13;DKK
29/05/2019;Iben Fælleskonto;10000;52722,13;DKK
29/05/2019;DK-NOTA24626 AARSTIDERNE A/S;-431;52291,13;DKK
03/06/2019;DK-NOTA42969 IRMA ROSENØRNS ALL;-102;52189,13;DKK
03/06/2019;DK-NOTA69102 REMA 1000;-67,5;52121,63;DKK
03/06/2019;Forretning: KAFFEPLANTAGEN;-110;52011,63;DKK
03/06/2019;BS JP/POLITIKENS HUS A/S;-1207,6;50804,03;DKK
03/06/2019;FÆLLES NÆSTE MÅNED;10000;60804,03;DKK
03/06/2019;Boligafgift;-4473;56331,03;DKK
03/06/2019;DK-NOTA97956 ALDI 002;-108,8;56222,23;DKK
03/06/2019;DK-NOTA74156 REMA 1000;-78,9;56143,33;DKK
06/06/2019;DK-NOTA69715 REMA 1000;-75,8;56067,53;DKK
06/06/2019;63017425821;-1000;55067,53;DKK
06/06/2019;DK-NOTA 5213 SILVAN 647 NØRREBR;-89,75;54977,78;DKK
06/06/2019;DK-NOTApizza TOGO.BEHOVPIZZA.DK;-270;54707,78;DKK
06/06/2019;DK-NOTA36666 REMA 1000;-87,55;54620,23;DKK
07/06/2019;DK-NOTAZ6793 7-ELEVEN B 087;-18;54602,23;DKK
07/06/2019;DK-NOTA19548 FISKERIKAJEN TORVE;-120;54482,23;DKK
07/06/2019;DK-NOTA74551 REMA 1000;-61,9;54420,33;DKK
11/06/2019;DK-NOTAC5341 PANUM HOVEDKANTINE;-40,53;54379,8;DKK
11/06/2019;DK-NOTAC2881 VINVETO II APS;-150;54229,8;DKK
11/06/2019;DK-NOTAZ3602 IKEA - 121, ECO;-179;54050,8;DKK
11/06/2019;DK-NOTA98479 ALDI 002;-149,11;53901,69;DKK
11/06/2019;DK-NOTA43748 IRMA ROSENØRNS ALL;-84;53817,69;DKK
11/06/2019;DK-NOTA 3535 NETTO H.C ØRSTEDSV;-43,95;53773,74;DKK
11/06/2019;DK-NOTAC3444 SOCIALFOODIES 2800;-35;53738,74;DKK
11/06/2019;DK-NOTA29555 BAUHAUS HILLERØD;-395,33;53343,41;DKK
13/06/2019;DK-NOTA70632 REMA 1000;-62,85;53280,56;DKK
13/06/2019;DK-NOTA24757 AARSTIDERNE A/S;-862;52418,56;DKK
17/06/2019;DK-NOTAC2651 DEMOCRATIC COFFEE;-96;52322,56;DKK
17/06/2019;DK-NOTA19341 ISMAGERIET SØBORG;-35;52287,56;DKK
17/06/2019;DK-NOTA99197 ALDI 002;-65,55;52222,01;DKK
17/06/2019;DK-NOTA85589 SILVAN 647 NØRREBR;-65,99;52156,02;DKK
18/06/2019;Forretning: SHABAZ ORDRUP;-128;52028,02;DKK
18/06/2019;DK-NOTA75531 REMA 1000;-98,4;51929,62;DKK
19/06/2019;Forretning: HBO*NORDIC.COM;-99;51830,62;DKK
20/06/2019;DK-NOTA72268 REMA 1000;-141,35;51689,27;DKK
21/06/2019;Forretning: KAFFEPLANTAGEN;-82;51607,27;DKK
24/06/2019;DK-NOTA99744 ALDI 002;-61,4;51545,87;DKK
24/06/2019;DK-NOTAC9906 PANDURO HOBBY;-64,9;51480,97;DKK
24/06/2019;DK-NOTA76153 REMA 1000;-58,95;51422,02;DKK
26/06/2019;DK-NOTA39566 REMA 1000;-111,5;51310,52;DKK
26/06/2019;DK-NOTAZ3905 SICILIANSK IS HOS;-60;51250,52;DKK
26/06/2019;DK-NOTA24856 AARSTIDERNE A/S;-865;50385,52;DKK
26/06/2019;DK-NOTA39727 REMA 1000;-101,9;50283,62;DKK
27/06/2019;DK-NOTA73703 REMA 1000;-86,95;50196,67;DKK
28/06/2019;Iben Fælleskonto;10000;60196,67;DKK
28/06/2019;Overført ydelse 0100422;-6888,89;53307,78;DKK
01/07/2019;DK-NOTA47642 IRMA RANTZAUSG. 11;-123;53184,78;DKK
01/07/2019;FÆLLES NÆSTE MÅNED;10000;63184,78;DKK
01/07/2019;Boligafgift;-4473;58711,78;DKK
01/07/2019;DK-NOTA  604 ALDI 002;-69,55;58642,23;DKK
02/07/2019;Forretning: PAUSERIET;-76;58566,23;DKK
03/07/2019;DK-NOTA40913 REMA 1000;-56,2;58510,03;DKK
05/07/2019;DK-NOTA  953 ALDI 002;-113,91;58396,12;DKK
08/07/2019;DK-NOTA18315 CAFÉ AUTO;-361;58035,12;DKK
08/07/2019;DK-NOTA75348 REMA 1000;-65,4;57969,72;DKK
09/07/2019;Forretning: IZ *ANDERSEN;-76;57893,72;DKK
09/07/2019;Forretning: SHABAZ ORDRUP;-84;57809,72;DKK
09/07/2019;Forretning: KAFFEPLANTAGEN;-77;57732,72;DKK
10/07/2019;DK-NOTA24982 AARSTIDERNE A/S;-862;56870,72;DKK
10/07/2019;DK-NOTA76077 REMA 1000;-129,65;56741,07;DKK
12/07/2019;DK-NOTAC0477 DEMOCRATIC COFFEE;-67;56674,07;DKK
15/07/2019;DK-NOTA35167 THE COFFEE COLLECT;-30;56644,07;DKK
15/07/2019;DK-NOTA42289 REMA 1000;-153,5;56490,57;DKK
15/07/2019;DK-NOTA 5902 GRANOLA;-70;56420,57;DKK
15/07/2019;DK-NOTA19956 287 LAGKAGEHUSET S;-84;56336,57;DKK
15/07/2019;DK-NOTA 1592 ALDI 002;-65,65;56270,92;DKK
15/07/2019;DK-NOTA77781 REMA 1000;-81,8;56189,12;DKK
